TABLE_NAME|COLUMN_NAME|DATA_TYPE|CHARACTER_MAXIMUM_LENGTH|NUMERIC_PRECISION|NUMERIC_SCALE|IS_NULLABLE
InterBankTransferList|CommissionRate|real|NULL|24|NULL|NO
InterBankTransferList|Client_DPA_|int|NULL|10|0|NO
InterBankTransferList|AgentCommission|real|NULL|24|NULL|NO
InterBankTransferList|StaffCommission|real|NULL|24|NULL|NO
InterBankTransferList|SecurityCode|nvarchar|31|NULL|NULL|YES
InterBankTransferList|VolumeBoundary|money|NULL|19|4|NO
InterBankTransferList|VolumeRate|real|NULL|24|NULL|NO
InterBankTransferList|MinimumCommission|money|NULL|19|4|NO
InterBankTransferList|CMARegulated|bit|NULL|NULL|NULL|NO
InterBankTransferList|PostImmobilisedRate|bit|NULL|NULL|NULL|NO
InterBankTransferList|SecurityImmobilised|bit|NULL|NULL|NULL|NO
InterBankTransferList|BondDescription|nvarchar|20|NULL|NULL|NO
InterBankTransferList|CDSTransaction|bit|NULL|NULL|NULL|YES
InterBankTransferList|ContractSettlementDate|smalldatetime|NULL|NULL|NULL|YES
InterBankTransferList|ClientCDSNo|nvarchar|20|NULL|NULL|YES
InterBankTransferList|InterBank|bit|NULL|NULL|NULL|NO
InterBankTransferList|IsInterBank|bit|NULL|NULL|NULL|YES
InterBankTransferList|IsCustodian|bit|NULL|NULL|NULL|NO
InterBankTransferList|TransferType|varchar|10|NULL|NULL|NO
InterBankTransferList|InterBankDate|smalldatetime|NULL|NULL|NULL|YES
InterBankTransferList|InterBankReference|nvarchar|50|NULL|NULL|YES
InterBankTransferList|InterBankNarrative|nvarchar|100|NULL|NULL|YES
InterTransfer|InterTransfer_DPA_|int|NULL|10|0|NO
InterTransfer|SourceEntityType_DPA_|int|NULL|10|0|NO
InterTransfer|InterTransfer_EIT_|nvarchar|50|NULL|NULL|YES
InterTransfer|SourceEntity_DPA_|int|NULL|10|0|NO
InterTransfer|TargetEntityType_DPA_|int|NULL|10|0|NO
InterTransfer|TargetEntity_DPA_|int|NULL|10|0|NO
InterTransfer|TransferAmount|money|NULL|19|4|NO
InterTransfer|TransferDate|smalldatetime|NULL|NULL|NULL|YES
InterTransfer|ChangedBy|int|NULL|10|0|NO
InterTransfer|TimeChanged|smalldatetime|NULL|NULL|NULL|NO
InterTransfer|TransferReference|nvarchar|50|NULL|NULL|YES
InterTransfer|TransferNarrative|nvarchar|100|NULL|NULL|YES
InterTransfer|InterTransferType_DPA_|int|NULL|10|0|NO
InterTransfer|Contract_DPA_|int|NULL|10|0|NO
InterTransfer|Deleted|bit|NULL|NULL|NULL|NO
InterTransfer|ReconcileDate|smalldatetime|NULL|NULL|NULL|YES
InterTransfers|Order_DPA_|int|NULL|10|0|NO
InterTransfers|OrdDetail_DPA_|int|NULL|10|0|NO
InterTransfers|OrdDetailType|nvarchar|100|NULL|NULL|NO
InterTransfers|OrdDetailClient|nvarchar|100|NULL|NULL|NO
InterTransfers|OrdDetailSecurity|nvarchar|121|NULL|NULL|NO
InterTransfers|OrdDetailQty|int|NULL|10|0|NO
InterTransfers|OrdDetailPrice|nvarchar|20|NULL|NULL|NO
InterTransfers|BalanceQty|int|NULL|10|0|YES
InterTransfers|LotSlipNo|nvarchar|20|NULL|NULL|YES
InterTransfers|LotTDate|smalldatetime|NULL|NULL|NULL|YES
InterTransfers|LotQty|int|NULL|10|0|YES
InterTransfers|LotPrice|money|NULL|19|4|YES
InterTransfers|LotGrossAmount|money|NULL|19|4|YES
InterTransfers|BrokerCode|nvarchar|5|NULL|NULL|YES
InterTransfers|BrokerName|nvarchar|100|NULL|NULL|YES
InterTransfers|Contract_DPA_|int|NULL|10|0|YES
InterTransfers|StatusDescription|nvarchar|10|NULL|NULL|YES
InterTransfers|Lot_DPA_|int|NULL|10|0|YES
InterTransfers|OrderDate|smalldatetime|NULL|NULL|NULL|NO
InterTransfers|ContractNumber|nvarchar|50|NULL|NULL|YES
InterTransfers|OrdDetailSecType|nvarchar|20|NULL|NULL|NO
InterTransfers|OrderTypeSale|bit|NULL|NULL|NULL|NO
InterTransfers|Security_DPA_|int|NULL|10|0|NO
InterTransfers|CommissionRate|real|NULL|24|NULL|NO
InterTransfers|Client_DPA_|int|NULL|10|0|NO
InterTransfers|AgentCommission|real|NULL|24|NULL|NO
InterTransfers|StaffCommission|real|NULL|24|NULL|NO
InterTransfers|SecurityCode|nvarchar|31|NULL|NULL|YES
InterTransfers|VolumeBoundary|money|NULL|19|4|NO
InterTransfers|VolumeRate|real|NULL|24|NULL|NO
InterTransfers|MinimumCommission|money|NULL|19|4|NO
InterTransfers|CMARegulated|bit|NULL|NULL|NULL|NO
InterTransfers|PostImmobilisedRate|bit|NULL|NULL|NULL|NO
InterTransfers|SecurityImmobilised|bit|NULL|NULL|NULL|NO
InterTransfers|BondDescription|nvarchar|20|NULL|NULL|NO
InterTransfers|CDSTransaction|bit|NULL|NULL|NULL|YES
InterTransfers|ContractSettlementDate|smalldatetime|NULL|NULL|NULL|YES
InterTransfers|ClientCDSNo|nvarchar|20|NULL|NULL|YES
InterTransfers|InterBank|bit|NULL|NULL|NULL|NO
InterTransfers|IsInterBank|bit|NULL|NULL|NULL|YES
InterTransfers|IsCustodian|bit|NULL|NULL|NULL|NO
InterTransferType|InterTransferType_DPA_|int|NULL|10|0|NO
InterTransferType|InterTransfer_EIT_|nvarchar|100|NULL|NULL|YES
InterTransferType|TypeDescription|nvarchar|50|NULL|NULL|NO
IPODeletedOfferingList|Offering_DPA_|int|NULL|10|0|NO
IPODeletedOfferingList|PAL_No|nvarchar|50|NULL|NULL|YES
IPODeletedOfferingList|Client_DPA_|int|NULL|10|0|YES
IPODeletedOfferingList|Offering_Price|float|NULL|53|NULL|YES
IPODeletedOfferingList|ID_No|nvarchar|50|NULL|NULL|YES
IPODeletedOfferingList|Alloted_Rights|float|NULL|53|NULL|YES
IPODeletedOfferingList|Accepted_Rights|float|NULL|53|NULL|YES
IPODeletedOfferingList|Renouncee|nvarchar|50|NULL|NULL|YES
IPODeletedOfferingList|Receipt|int|NULL|10|0|YES
IPODeletedOfferingList|Submitted|bit|NULL|NULL|NULL|YES
IPODeletedOfferingList|Submission_Date|datetime|NULL|NULL|NULL|YES
IPODeletedOfferingList|Ref_No|nvarchar|50|NULL|NULL|YES
IPODeletedOfferingList|Batch_No|int|NULL|10|0|YES
IPODeletedOfferingList|APPStatus|varchar|11|NULL|NULL|NO
IPODeletedOfferingList|Offerings_Date|datetime|NULL|NULL|NULL|YES
IPODeletedOfferingList|OfferCheque|char|30|NULL|NULL|YES
IPODeletedOfferingList|OfferBank|nvarchar|100|NULL|NULL|YES
IPODeletedOfferingList|TimeChanged|datetime|NULL|NULL|NULL|YES
IPODeletedOfferingList|Deleted|bit|NULL|NULL|NULL|YES
IPODeletedOfferingList|Paid|bit|NULL|NULL|NULL|YES
IPODeletedOfferingList|AppType|char|1|NULL|NULL|YES
IPODeletedOfferingList|shNAME2|nvarchar|100|NULL|NULL|YES
IPODeletedOfferingList|BatchSeq|int|NULL|10|0|YES
IPODeletedOfferingList|Download_DPA_|int|NULL|10|0|YES
IPODeletedOfferingList|Amount_Payable|float|NULL|53|NULL|YES
IPODeletedOfferingList|ModifiedBy|nvarchar|101|NULL|NULL|YES
IPODeletedOfferingList|Download_Date|smalldatetime|NULL|NULL|NULL|YES
IPODeletedOfferingList|ClientCellTel|nvarchar|50|NULL|NULL|YES
IPODeletedOfferingList|sms|char|10|NULL|NULL|YES
IPODeletedOfferingList|PaymentMode|int|NULL|10|0|YES
IPODeletedOfferingList|ClientCDSNo|nvarchar|20|NULL|NULL|YES
IPODeletedOfferingList|smsNotes|char|10|NULL|NULL|YES
IPODeletedOfferingList|Extra|char|10|NULL|NULL|YES
IPODeletedOfferingList|AcceptanceType|int|NULL|10|0|YES
IPODeletedOfferingList|CreatedBy|int|NULL|10|0|YES
IPODeletedOfferingList|DateCreated|datetime|NULL|NULL|NULL|YES
IPODeletedOfferingList|Payment_DPA_|int|NULL|10|0|YES
IPODeletedOfferingList|Downloaded|bit|NULL|NULL|NULL|YES
IPODeletedOfferingList|Branch_DPA_|int|NULL|10|0|YES
IPODeletedOfferingList|LastDownLoaded|datetime|NULL|NULL|NULL|YES
IPODeletedOfferingList|BatchPaymentMode|char|10|NULL|NULL|YES
IPODeletedOfferingList|BatchClosed|tinyint|NULL|3|0|YES
IPODeletedOfferingList|CDSNumeric|char|10|NULL|NULL|YES
IPODeletedOfferingList|BatchFileName|nvarchar|50|NULL|NULL|YES
IPODeletedOfferingList|Additional|int|NULL|10|0|YES
IPODeletedOfferingList|RefundMethod|char|10|NULL|NULL|YES
IPODeletedOfferingList|TaxExempt|char|10|NULL|NULL|YES
IPODeletedOfferingList|DividendMethod|char|10|NULL|NULL|YES
IPODeletedOfferingList|EFTBankRef|nvarchar|50|NULL|NULL|YES
IPODeletedOfferingList|EFTBranchRef|nvarchar|50|NULL|NULL|YES
IPODeletedOfferingList|EFTSortCode|varchar|20|NULL|NULL|YES
IPODeletedOfferingList|EFTAccountNo|varchar|20|NULL|NULL|YES
IPODeletedOfferingList|Category|char|10|NULL|NULL|YES
IPODeletedOfferingList|PaymentType|char|10|NULL|NULL|YES
IPODeletedOfferingList|PaymentRef|varchar|20|NULL|NULL|YES
IPODeletedOfferingList|PaymentBankRef|nvarchar|50|NULL|NULL|YES
IPODeletedOfferingList|PaymentBranchRef|nvarchar|50|NULL|NULL|YES
IPODeletedOfferingList|PaymentSortCode|varchar|20|NULL|NULL|YES
IPODeletedOfferingList|PaymentAccountNo|varchar|20|NULL|NULL|YES
IPODeletedOfferingList|Updated|int|NULL|10|0|YES
IPODeletedOfferingList|OfferingType|char|10|NULL|NULL|YES
IPODeletedOfferingList|Certificate|bit|NULL|NULL|NULL|NO
IPODeletedOfferingList|Agent_DPA_|int|NULL|10|0|YES
IPODeletedOfferingList|CDSCharge|float|NULL|53|NULL|NO
IPODeletedOfferingList|CDACode|char|5|NULL|NULL|YES
IPODeletedOfferingList|AgentCode|varchar|6|NULL|NULL|YES
IPODeletedOfferingList|SecurityName|nvarchar|100|NULL|NULL|NO
IPODeletedOfferingList|SecurityCode|nvarchar|50|NULL|NULL|NO
IPODeletedOfferingList|ClientName|nvarchar|100|NULL|NULL|NO
IPODeletedOfferingList|Status|tinyint|NULL|3|0|YES
IssueList|Bond_DPA_|int|NULL|10|0|NO
IssueList|SecurityCode|nvarchar|10|NULL|NULL|NO
IssueList|SecurityName|nvarchar|100|NULL|NULL|NO
IssueList|BondIssue|nvarchar|20|NULL|NULL|NO
IssueList|BondIDate|smalldatetime|NULL|NULL|NULL|NO
IssueList|BondMDate|smalldatetime|NULL|NULL|NULL|NO
IssueList|BondLife|int|NULL|10|0|NO
IssueList|BondPayment|nvarchar|20|NULL|NULL|NO
IssueList|BondRate|real|NULL|24|NULL|NO
IssueList|Security_DPA_|int|NULL|10|0|NO
IssueList|Determination|nvarchar|50|NULL|NULL|YES
IssueList|FaceValue|money|NULL|19|4|NO
IssueList|OrderSecType_DPA_|int|NULL|10|0|NO
IssueList|Rate|real|NULL|24|NULL|NO
IssueList|ModifiedBy|int|NULL|10|0|YES
IssueList|DateModified|datetime|NULL|NULL|NULL|YES
IssueList|User|nvarchar|50|NULL|NULL|YES
IssueList|ForwardRate|float|NULL|53|NULL|YES
Journal|Journal_DPA_|int|NULL|10|0|NO
Journal|Journal_EIT_|nvarchar|40|NULL|NULL|YES
Journal|JournalDate|datetime|NULL|NULL|NULL|NO
Journal|JournalNarrative|nvarchar|500|NULL|NULL|YES
Journal|UserID|int|NULL|10|0|NO
Journal|JournalCommitted|bit|NULL|NULL|NULL|YES
Journal|Released|int|NULL|10|0|YES
Journal|ReleaseDate|datetime|NULL|NULL|NULL|YES
Journal|Deleted|bit|NULL|NULL|NULL|YES
Journal|ChangedBy|int|NULL|10|0|YES
Journal|TimeChanged|datetime|NULL|NULL|NULL|YES
JournalEntriesList|Entry|int|NULL|10|0|YES
JournalEntriesList|Narrative|nvarchar|500|NULL|NULL|YES
JournalEntriesList|Debit|nvarchar|500|NULL|NULL|YES
JournalEntriesList|Credit|nvarchar|500|NULL|NULL|YES
JournalEntriesList|AccountName|nvarchar|201|NULL|NULL|YES
JournalEntriesList|ControlAccount|nvarchar|102|NULL|NULL|NO
JournalEntriesList|TransDate|datetime|NULL|NULL|NULL|NO
JournalEntriesList|Entity_DPA_|int|NULL|10|0|NO
JournalEntry|JournalEntry_DPA_|int|NULL|10|0|NO
JournalEntry|JournalEntry_EIT_|nvarchar|40|NULL|NULL|YES
JournalEntry|EntityType_DPA_|int|NULL|10|0|NO
JournalEntry|Entity_DPA_|int|NULL|10|0|NO
JournalEntry|JournalEntryDebit|money|NULL|19|4|NO
JournalEntry|JournalEntryCredit|money|NULL|19|4|NO
JournalEntry|Journal_DPA_|int|NULL|10|0|NO
JournalEntry|ReconcileDate|datetime|NULL|NULL|NULL|YES
JournalEntry|Deleted|bit|NULL|NULL|NULL|YES
JournalEntry|ChangedBy|int|NULL|10|0|YES
JournalEntry|TimeChanged|datetime|NULL|NULL|NULL|YES
JournalEntry|Narrative|nvarchar|100|NULL|NULL|YES
JournalFullList|Journal_DPA_|int|NULL|10|0|NO
JournalFullList|JournalEntry_DPA_|int|NULL|10|0|NO
JournalFullList|JournalDate|datetime|NULL|NULL|NULL|NO
JournalFullList|JournalEntryUserID|int|NULL|10|0|NO
JournalFullList|JournalEntryUser|nvarchar|50|NULL|NULL|YES
JournalFullList|JournalEntryAccount|nvarchar|201|NULL|NULL|YES
JournalFullList|JournalEntryEntity|nvarchar|100|NULL|NULL|NO
JournalFullList|JournalEntryDebit|money|NULL|19|4|NO
JournalFullList|JournalEntryCredit|money|NULL|19|4|NO
JournalFullList|JournalNarrative|nvarchar|500|NULL|NULL|YES
JournalFullList|JournalCommitted|bit|NULL|NULL|NULL|YES
JournalFullList|Entity_DPA_|int|NULL|10|0|NO
JournalFullList|EntityType_DPA_|int|NULL|10|0|NO
JournalFullList|Released|int|NULL|10|0|YES
JournalFullList|ReleaseDate|datetime|NULL|NULL|NULL|YES
JournalFullList|ChangedBy|nvarchar|102|NULL|NULL|YES
JournalFullList|TimeChanged|datetime|NULL|NULL|NULL|YES
JournalFullList|ReleasedBy|nvarchar|102|NULL|NULL|YES
JournalFullList|Deleted|bit|NULL|NULL|NULL|YES
JournalFullList|ReconcileDate|datetime|NULL|NULL|NULL|YES
JournalFullList|JournalEntryNarrative|nvarchar|100|NULL|NULL|YES
JournalList|Journal_DPA_|int|NULL|10|0|NO
JournalList|JournalEntry_DPA_|int|NULL|10|0|NO
JournalList|JournalDate|datetime|NULL|NULL|NULL|NO
JournalList|JournalEntryUserID|int|NULL|10|0|NO
JournalList|JournalEntryUser|nvarchar|50|NULL|NULL|YES
JournalList|JournalEntryAccount|nvarchar|201|NULL|NULL|NO
JournalList|JournalEntryEntity|nvarchar|100|NULL|NULL|NO
JournalList|JournalEntryDebit|money|NULL|19|4|NO
JournalList|JournalEntryCredit|money|NULL|19|4|NO
JournalList|JournalNarrative|nvarchar|500|NULL|NULL|YES
JournalList|JournalCommitted|bit|NULL|NULL|NULL|YES
JournalList|Entity_DPA_|int|NULL|10|0|NO
JournalList|EntityType_DPA_|int|NULL|10|0|NO
JournalList|Released|int|NULL|10|0|YES
JournalList|ReleaseDate|datetime|NULL|NULL|NULL|YES
JournalList|ChangedBy|nvarchar|102|NULL|NULL|YES
JournalList|TimeChanged|datetime|NULL|NULL|NULL|YES
JournalList|ReleasedBy|nvarchar|102|NULL|NULL|YES
JournalList|Deleted|bit|NULL|NULL|NULL|YES
JournalList|ReconcileDate|datetime|NULL|NULL|NULL|YES
JournalRelease|Journal_DPA_|int|NULL|10|0|NO
JournalRelease|JournalDate|datetime|NULL|NULL|NULL|NO
JournalRelease|JournalEntryUserID|int|NULL|10|0|NO
JournalRelease|JournalEntryUser|nvarchar|50|NULL|NULL|YES
JournalRelease|JournalNarrative|nvarchar|500|NULL|NULL|YES
JournalRelease|JournalCommitted|bit|NULL|NULL|NULL|YES
JournalRelease|Released|int|NULL|10|0|YES
JournalRelease|ReleaseDate|datetime|NULL|NULL|NULL|YES
JournalRelease|DebitAmount|money|NULL|19|4|YES
JournalRelease|CreditAmount|money|NULL|19|4|YES
JournalTotalList|Journal_DPA_|int|NULL|10|0|NO
JournalTotalList|JournalDebitTotal|money|NULL|19|4|YES
JournalTotalList|JournalCreditTotal|money|NULL|19|4|YES
kcbSchedules|ScdID|int|NULL|10|0|YES
kcbSchedules|Total|int|NULL|10|0|YES
kcbSchedules|AmtPaid|money|NULL|19|4|YES
kcbSchedules|TotalShares|money|NULL|19|4|YES
LatestPortfolios|Client_DPA_|int|NULL|10|0|NO
LatestPortfolios|TradeDate|smalldatetime|NULL|NULL|NULL|NO
LatestPortfolios|SlipNo|nvarchar|50|NULL|NULL|NO
LatestPortfolios|ContractNumber|nvarchar|50|NULL|NULL|NO
LatestPortfolios|Security_DPA_|int|NULL|10|0|NO
LatestPortfolios|SecurityCode|char|10|NULL|NULL|NO
LatestPortfolios|Type|char|10|NULL|NULL|NO
LatestPortfolios|Quantity|float|NULL|53|NULL|NO
LatestPortfolios|Price|money|NULL|19|4|NO
LatestPortfolios|Balance|money|NULL|19|4|NO
LatestPortfolios|AveragePrice|money|NULL|19|4|NO
LatestPortfolios|EntryQuantity|float|NULL|53|NULL|NO
LatestPortfolios|EntryPrice|money|NULL|19|4|NO
LatestPortfolios|ValueDate|smalldatetime|NULL|NULL|NULL|NO
LatestPortfolios|Cash|money|NULL|19|4|NO
LatestPortfolios|MarketPrice|money|NULL|19|4|NO
LatestPortfolios|BookValue|money|NULL|19|4|NO
LatestPortfolios|CurrentValue|money|NULL|19|4|NO
LatestPortfolios|PL|money|NULL|19|4|NO
LatestPortfolios|PL_|float|NULL|53|NULL|NO
LatestPortfolios|SecurityBookValue|money|NULL|19|4|NO
LatestPortfolios|SecurityCurrentValue|money|NULL|19|4|NO
LatestPortfolios|ClientBookValue|money|NULL|19|4|NO
LatestPortfolios|ClientCurrentValue|money|NULL|19|4|NO
LatestPortfolios|TotalPortfolio|money|NULL|19|4|NO
LatestPortfolios|LastQuantity|float|NULL|53|NULL|NO
LatestPortfolios|LastPrice|money|NULL|19|4|NO
LatestPortfolios|Cost|money|NULL|19|4|NO
LatestPortfolios|Sales|money|NULL|19|4|NO
LatestPortfolios|Profit|money|NULL|19|4|NO
LatestPortfolios|Profit_|float|NULL|53|NULL|NO
LatestPortfolios|Portfolio_DPA_|int|NULL|10|0|NO
LatestPortfolios|entryid|char|10|NULL|NULL|NO
LatestPortfolios|userid|int|NULL|10|0|NO
LatestPortfolios|NetAmount|money|NULL|19|4|NO
LatestPortfolios|LastPL|money|NULL|19|4|NO
LatestPortfolios|LastPL_|float|NULL|53|NULL|NO
LatestPortfolios|ClientPL|money|NULL|19|4|NO
LatestPortfolios|ClientPL_|float|NULL|53|NULL|NO
LatestPortfolios|ClientName|nvarchar|100|NULL|NULL|NO
LeviesReport|Contract_DPA_|int|NULL|10|0|NO
LeviesReport|ContractTransferNo|nvarchar|20|NULL|NULL|YES
LeviesReport|ContractDeliveryDate|smalldatetime|NULL|NULL|NULL|YES
LeviesReport|Lot_DPA_|int|NULL|10|0|NO
LeviesReport|LotSlipNo|nvarchar|20|NULL|NULL|NO
LeviesReport|TransDate|datetime|NULL|NULL|NULL|YES
LeviesReport|LotQty|int|NULL|10|0|NO
LeviesReport|LotPrice|money|NULL|19|4|YES
LeviesReport|ContractNumber|nvarchar|50|NULL|NULL|NO
LeviesReport|ContractDelivered|bit|NULL|NULL|NULL|NO
LeviesReport|ContractNCertificate|nvarchar|20|NULL|NULL|YES
LeviesReport|ContractNCDate|smalldatetime|NULL|NULL|NULL|YES
LeviesReport|ContractNCDelivered|bit|NULL|NULL|NULL|NO
LeviesReport|Voucher_DPA_|int|NULL|10|0|YES
LeviesReport|ContractVouchered|bit|NULL|NULL|NULL|NO
LeviesReport|LevyAmount|money|NULL|19|4|YES
LeviesReport|LevyName|nvarchar|100|NULL|NULL|NO
LeviesReport|OrdDetailType|int|NULL|10|0|NO
LeviesReport|BrokerCode|nvarchar|5|NULL|NULL|NO
LeviesReport|OrdDetailClient|nvarchar|100|NULL|NULL|NO
LeviesReport|OrdDetailSecurity|nvarchar|100|NULL|NULL|NO
LeviesReport|OrdDetailSecType|int|NULL|10|0|NO
LeviesReport|SecurityCode|nvarchar|50|NULL|NULL|NO
LeviesReport|SystemMaintained|int|NULL|10|0|YES
LeviesReport|LevyShortName|nvarchar|50|NULL|NULL|YES
LeviesReportByDate|TransDate|datetime|NULL|NULL|NULL|YES
LeviesReportByDate|Gross|money|NULL|19|4|YES
LeviesReportByDate|Commission|money|NULL|19|4|YES
LeviesReportByDate|SystemMaintained|int|NULL|10|0|YES
LeviesReportByDate|LevyShortName|nvarchar|50|NULL|NULL|YES
Levy|Levy_DPA_|int|NULL|10|0|NO
Levy|Levy_EIT_|nvarchar|40|NULL|NULL|YES
Levy|LevyActive|bit|NULL|NULL|NULL|NO
Levy|LevyAmount|real|NULL|24|NULL|NO
Levy|LevyAppBond|bit|NULL|NULL|NULL|NO
Levy|LevyAppSecurity|bit|NULL|NULL|NULL|NO
Levy|LevyBlock|int|NULL|10|0|YES
Levy|LevyDescription|nvarchar|100|NULL|NULL|NO
Levy|LevyType|nvarchar|2|NULL|NULL|NO
Levy|LevyShortName|nvarchar|100|NULL|NULL|YES
Levy|SystemMaintained|int|NULL|10|0|NO
Levy|Vatable|varchar|20|NULL|NULL|YES
LevyContract|Contract_DPA_|int|NULL|10|0|NO
LevyContract|LevyVATAmount|money|NULL|19|4|NO
LevyContract|LevyAmount|money|NULL|19|4|NO
LevyContract|LevyName|nvarchar|100|NULL|NULL|NO
LevyContract|LevyContract_DPA_|int|NULL|10|0|NO
LevyContract|LevyContract_EIT_|nvarchar|40|NULL|NULL|YES
LevyContract|LevyRate|real|NULL|24|NULL|YES
LevyContract|LevyBlock|real|NULL|24|NULL|YES
LevyContract|LevyShortName|nvarchar|50|NULL|NULL|YES
LevyContract|LevyRatePercentage|nvarchar|50|NULL|NULL|YES
LevyContract|SystemMaintained|int|NULL|10|0|YES
LevyContract|ShortName|nvarchar|50|NULL|NULL|YES
LevyContract|Deleted|bit|NULL|NULL|NULL|NO
LevyContract|ChangedBy|int|NULL|10|0|YES
LevyContract|TimeChanged|smalldatetime|NULL|NULL|NULL|YES
LevyContract_20081120|Contract_DPA_|int|NULL|10|0|NO
LevyContract_20081120|LevyVATAmount|money|NULL|19|4|NO
LevyContract_20081120|LevyAmount|money|NULL|19|4|NO
LevyContract_20081120|LevyName|nvarchar|100|NULL|NULL|NO
LevyContract_20081120|LevyContract_DPA_|int|NULL|10|0|NO
LevyContract_20081120|LevyContract_EIT_|nvarchar|40|NULL|NULL|YES
LevyContract_20081120|LevyRate|real|NULL|24|NULL|YES
LevyContract_20081120|LevyBlock|real|NULL|24|NULL|YES
LevyContract_20081120|LevyShortName|nvarchar|50|NULL|NULL|YES
LevyContract_20081120|LevyRatePercentage|nvarchar|50|NULL|NULL|YES
LevyContract_20081120|SystemMaintained|int|NULL|10|0|YES
LevyContract_20081120|ShortName|nvarchar|50|NULL|NULL|YES
LevyContract_20081120|Deleted|bit|NULL|NULL|NULL|NO
LevyContract_20081120|ChangedBy|int|NULL|10|0|YES
LevyContract_20081120|TimeChanged|smalldatetime|NULL|NULL|NULL|YES
LevyContract_20081120a|Contract_DPA_|int|NULL|10|0|NO
LevyContract_20081120a|LevyVATAmount|money|NULL|19|4|NO
LevyContract_20081120a|LevyAmount|money|NULL|19|4|NO
LevyContract_20081120a|LevyName|nvarchar|100|NULL|NULL|NO
LevyContract_20081120a|LevyContract_DPA_|int|NULL|10|0|NO
LevyContract_20081120a|LevyContract_EIT_|nvarchar|40|NULL|NULL|YES
LevyContract_20081120a|LevyRate|real|NULL|24|NULL|YES
LevyContract_20081120a|LevyBlock|real|NULL|24|NULL|YES
LevyContract_20081120a|LevyShortName|nvarchar|50|NULL|NULL|YES
LevyContract_20081120a|LevyRatePercentage|nvarchar|50|NULL|NULL|YES
LevyContract_20081120a|SystemMaintained|int|NULL|10|0|YES
LevyContract_20081120a|ShortName|nvarchar|50|NULL|NULL|YES
LevyContract_20081120a|Deleted|bit|NULL|NULL|NULL|NO
LevyContract_20081120a|ChangedBy|int|NULL|10|0|YES
LevyContract_20081120a|TimeChanged|smalldatetime|NULL|NULL|NULL|YES
LevyContract20081126|Contract_DPA_|int|NULL|10|0|NO
LevyContract20081126|LevyVATAmount|money|NULL|19|4|NO
LevyContract20081126|LevyAmount|money|NULL|19|4|NO
LevyContract20081126|LevyName|nvarchar|100|NULL|NULL|NO
LevyContract20081126|LevyContract_DPA_|int|NULL|10|0|NO
LevyContract20081126|LevyContract_EIT_|nvarchar|40|NULL|NULL|YES
LevyContract20081126|LevyRate|real|NULL|24|NULL|YES
LevyContract20081126|LevyBlock|real|NULL|24|NULL|YES
LevyContract20081126|LevyShortName|nvarchar|50|NULL|NULL|YES
LevyContract20081126|LevyRatePercentage|nvarchar|50|NULL|NULL|YES
LevyContract20081126|SystemMaintained|int|NULL|10|0|YES
LevyContract20081126|ShortName|nvarchar|50|NULL|NULL|YES
LevyContract20081126|Deleted|bit|NULL|NULL|NULL|NO
LevyContract20081126|ChangedBy|int|NULL|10|0|YES
LevyContract20081126|TimeChanged|smalldatetime|NULL|NULL|NULL|YES
LevyContract2009Feb9|Contract_DPA_|int|NULL|10|0|NO
LevyContract2009Feb9|LevyVATAmount|money|NULL|19|4|NO
LevyContract2009Feb9|LevyAmount|money|NULL|19|4|NO
LevyContract2009Feb9|LevyName|nvarchar|100|NULL|NULL|NO
LevyContract2009Feb9|LevyContract_DPA_|int|NULL|10|0|NO
LevyContract2009Feb9|LevyContract_EIT_|nvarchar|40|NULL|NULL|YES
LevyContract2009Feb9|LevyRate|real|NULL|24|NULL|YES
LevyContract2009Feb9|LevyBlock|real|NULL|24|NULL|YES
LevyContract2009Feb9|LevyShortName|nvarchar|50|NULL|NULL|YES
LevyContract2009Feb9|LevyRatePercentage|nvarchar|50|NULL|NULL|YES
LevyContract2009Feb9|SystemMaintained|int|NULL|10|0|YES
LevyContract2009Feb9|ShortName|nvarchar|50|NULL|NULL|YES
LevyContract2009Feb9|Deleted|bit|NULL|NULL|NULL|NO
LevyContract2009Feb9|ChangedBy|int|NULL|10|0|YES
LevyContract2009Feb9|TimeChanged|smalldatetime|NULL|NULL|NULL|YES
LevyContractList|Contract_DPA_|int|NULL|10|0|NO
LevyContractList|LevyContract_DPA_|int|NULL|10|0|NO
LevyContractList|LevyName|nvarchar|100|NULL|NULL|NO
LevyContractList|LevyAmount|money|NULL|19|4|NO
LevyContractList|LevyRate|real|NULL|24|NULL|YES
LevyContractList|LevyBlock|real|NULL|24|NULL|YES
LevyContractList|Lot_DPA_|int|NULL|10|0|NO
LevyContractList|SystemMaintained|int|NULL|10|0|YES
LevyContractList|ContractNumber|nvarchar|50|NULL|NULL|NO
LevyContractList|LotTDate|smalldatetime|NULL|NULL|NULL|YES
LevyContractList|LevyShortName|nvarchar|50|NULL|NULL|YES
LevyContracts|Contract_DPA_|int|NULL|10|0|NO
LevyContracts|LevyAmount|money|NULL|19|4|NO
